1,1,1,47,"4",60,"5",5,3,2,3,3,3,3,4,5,3,4,3,4,4,2,3,3,3,3,4,3,4,3,3
2,1,0,68,"6",81,"7",5,2,3,2,3,3,3,4,4,2,3,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,1,1,81,"6",94,"7",4,4,3,4,3,3,3,3,3,5,4,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,1,1,57,"5",71,"6",5,4,3,4,4,3,5,4,5,4,3,3,4,3,3,3,4,3,3,5,3,3,4,3
5,1,0,77,"6",90,"7",5,5,2,5,3,2,1,5,3,3,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6,1,0,49,"4",62,"5",3,5,3,5,4,3,3,5,5,4,3,3,4,5,2,4,4,4,3,4,4,5,2,3
7,1,1,55,"5",67,"6",4,5,3,4,4,5,4,5,4,4,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8,1,0,80,"6",93,"7",5,4,3,4,5,4,3,5,4,4,3,4,5,5,3,4,4,4,4,5,5,4,4,4
9,1,1,91,"6",-999,-999,5,4,4,5,4,4,3,4,4,4,4,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,1,0,44,"4",60,"5",3,2,3,3,4,3,3,4,4,3,4,2,4,3,2,3,3,3,3,4,4,4,3,3
11,1,1,76,"6",92,"7",4,3,4,3,5,3,5,5,4,4,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,1,1,67,"6",80,"7",4,4,3,5,4,3,3,-999,3,4,4,3,4,4,3,3,4,4,3,3,4,4,4,5
13,1,0,43,"4",55,"5",3,2,3,3,5,3,3,5,4,3,4,2,2,3,3,2,3,3,2,4,3,2,4,2
14,1,1,58,"5",71,"6",5,4,3,4,3,3,2,4,3,3,4,3,3,3,4,4,4,2,4,4,4,3,4,3
15,1,1,88,"6",101,"7",5,4,3,4,3,2,2,4,3,5,4,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,1,1,73,"6",86,"7",2,4,2,4,4,3,3,3,4,3,3,3,3,3,4,3,4,3,3,4,3,4,4,3
17,1,0,66,"6",81,"7",5,4,3,4,5,4,3,5,4,3,5,3,5,4,5,3,4,4,4,5,5,5,5,4
18,1,1,52,"4",65,"5",5,3,3,4,4,2,2,4,4,5,2,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1,0,52,"4",65,"5",5,3,4,4,2,5,3,5,4,3,2,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1,0,61,"5",73,"6",3,-999,3,3,4,3,2,5,5,-999,4,-999,3,-999,3,2,3,3,4,4,5,-999,2,-999
21,1,1,77,"6",94,"7",5,3,5,4,5,5,5,5,5,4,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,1,0,46,"4",63,"5",5,4,4,5,4,5,3,5,4,5,5,4,3,4,4,2,2,3,2,5,3,4,4,1
23,1,1,67,"6",80,"7",4,3,4,5,5,2,2,3,4,5,3,-999,2,4,3,4,3,1,1,2,4,5,3,-999
24,1,0,55,"5",67,"6",5,5,4,4,3,5,4,5,5,5,5,3,4,5,4,3,4,4,5,5,5,4,5,4
25,1,1,57,"5",-999,-999,4,3,5,2,3,4,3,2,5,-999,5,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,1,0,69,"6",83,"7",5,3,4,4,5,2,3,5,4,3,4,4,3,4,2,4,4,3,2,4,3,-999,4,3
27,1,0,77,"6",90,"7",5,5,4,3,4,4,4,3,3,3,-999,2,4,4,1,3,3,3,3,5,4,3,4,2
28,1,1,49,"4",64,"5",4,3,5,3,3,5,2,3,3,3,4,-999,4,2,4,2,4,4,4,3,5,3,5,-999
29,1,1,58,"5",71,"6",4,4,4,4,5,4,4,5,5,4,3,4,4,5,5,4,4,4,4,4,5,5,2,5
30,1,1,81,"6",93,"7",5,5,2,5,1,5,5,5,5,4,5,4,5,5,3,3,5,4,5,5,5,4,5,3
31,1,1,42,"4",55,"5",4,5,3,5,2,4,2,3,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,1,0,45,"4",59,"5",4,4,4,3,-999,4,3,3,3,-999,3,-999,3,4,3,3,2,3,2,4,3,4,3,4
33,1,0,55,"5",68,"6",3,-999,-999,5,1,5,3,5,3,-999,-999,-999,4,2,3,2,5,5,4,5,4,3,4,1
34,1,1,61,"5",76,"6",5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,3,4,4,5,5,5,-999,3
35,1,0,45,"4",59,"5",3,4,2,3,4,3,3,3,4,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
36,1,0,68,"6",80,"7",4,3,4,4,5,2,2,3,2,-999,4,3,4,4,2,3,4,3,3,3,3,3,3,4
37,1,0,58,"5",72,"6",5,4,3,4,3,4,5,5,5,4,4,4,4,4,4,4,4,2,3,5,5,3,4,3
38,1,1,80,"6",93,"7",5,5,5,5,2,4,4,5,5,5,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
39,1,1,49,"4",64,"5",3,2,2,4,4,3,1,3,3,3,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
40,1,1,73,"6",88,"7",4,3,4,5,4,3,3,4,4,-999,-999,3,5,3,3,3,5,3,3,4,5,5,3,4
41,1,0,63,"5",81,"7",4,4,3,4,5,4,3,4,4,3,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42,1,1,64,"5",77,"6",4,4,1,5,3,2,3,5,3,4,4,4,5,3,3,4,5,3,5,5,5,5,5,5
43,1,0,85,"6",98,"7",5,4,3,4,5,4,5,5,5,5,4,3,3,5,3,3,5,5,3,4,4,4,4,3
44,1,1,69,"6",82,"7",5,4,5,5,5,4,4,5,5,4,5,3,5,4,5,3,5,5,5,5,5,4,5,3
45,1,1,88,"6",-999,-999,5,5,-999,5,5,4,4,5,5,4,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
46,1,0,56,"5",71,"6",4,3,2,5,4,2,3,2,4,3,3,-999,4,4,4,2,4,3,3,3,3,3,4,2
47,1,1,61,"5",75,"6",4,4,4,3,4,3,2,3,4,3,4,2,4,4,4,2,5,3,3,3,4,3,4,2
48,1,1,88,"6",-999,-999,5,4,3,4,4,3,2,5,4,5,3,4,3,5,4,3,4,2,4,5,4,4,5,4
49,1,1,70,"6",83,"7",5,3,4,4,5,5,4,5,4,3,4,2,5,4,4,4,4,5,4,5,5,4,4,2
50,1,0,79,"6",-999,-999,4,4,3,4,3,3,3,4,4,4,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51,1,1,53,"4",-999,-999,4,3,4,3,5,3,3,4,4,3,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
52,1,1,86,"6",99,"7",5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,3,4,5,5,5,5,5
53,1,0,59,"5",74,"6",5,4,4,5,5,4,3,5,5,4,5,3,4,4,4,3,4,4,3,4,4,4,4,4
54,1,1,77,"6",93,"7",5,5,4,5,5,5,4,5,5,5,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
55,1,1,48,"4",61,"5",5,3,5,-999,5,-999,3,-999,4,3,3,-999,4,-999,5,2,4,4,5,4,5,4,5,3
56,1,1,70,"6",84,"7",4,4,3,5,4,4,2,5,2,5,3,5,5,3,3,4,5,4,5,5,4,3,5,1
57,1,0,48,"4",64,"5",3,1,4,4,2,2,2,3,2,3,3,1,3,4,3,3,3,3,2,3,4,3,2,4
58,1,0,77,"6",91,"7",5,4,4,4,1,5,3,3,2,3,4,4,4,3,3,3,4,4,2,4,3,3,4,-999
59,1,1,88,"6",-999,-999,5,3,5,4,5,5,5,4,5,4,3,3,5,3,5,4,5,4,5,5,5,3,5,4
60,1,1,47,"4",61,"5",5,4,3,4,3,2,3,4,3,5,3,3,4,3,3,4,3,3,2,3,3,4,3,4
61,1,1,82,"6",95,"7",4,4,3,4,5,4,2,5,5,3,4,4,4,5,3,4,4,4,5,5,5,4,5,4
62,1,1,88,"6",101,"7",5,3,3,4,5,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,5,4
63,1,0,58,"5",71,"6",3,-999,5,-999,3,2,2,4,5,-999,3,-999,3,3,5,2,3,3,4,5,4,3,-999,-999
64,1,1,66,"6",79,"7",5,1,3,3,3,3,3,4,3,4,4,2,3,1,4,1,4,3,2,4,3,3,5,1
65,1,1,51,"4",64,"5",4,3,4,4,5,5,2,5,3,3,4,2,3,5,3,4,4,4,4,5,4,5,4,2
66,1,0,55,"5",68,"6",5,4,3,4,3,3,4,3,5,2,5,2,3,3,4,3,5,3,3,4,3,3,5,3
67,1,1,54,"5",68,"6",4,4,4,5,4,5,3,5,4,4,5,2,4,4,3,3,3,4,3,5,4,3,4,3
68,1,1,60,"5",73,"6",3,3,1,3,1,2,3,3,5,3,4,2,5,3,3,3,4,3,4,4,5,3,4,3
69,1,0,48,"4",62,"5",2,3,4,4,4,3,4,3,4,4,4,3,4,3,3,3,4,3,3,2,3,4,4,4
70,1,1,73,"6",86,"7",4,4,4,4,5,3,3,4,3,3,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
71,1,1,75,"6",88,"7",3,4,4,4,5,3,3,4,4,4,3,4,4,5,2,3,3,2,2,4,3,4,2,4
72,1,0,52,"4",-999,-999,4,-999,5,-999,5,3,5,5,5,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
73,1,0,58,"5",74,"6",4,3,4,3,5,3,3,4,4,2,2,3,5,3,1,4,5,4,5,5,5,4,4,1
74,1,1,43,"4",60,"5",4,3,3,4,3,3,3,4,3,-999,2,3,4,3,4,-999,4,4,3,-999,4,5,-999,-999
75,1,0,44,"4",58,"5",4,2,4,3,4,3,4,3,4,4,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
76,1,0,58,"5",72,"6",5,3,4,4,4,4,2,3,3,4,4,2,3,3,3,2,4,3,2,2,3,4,3,2
77,1,0,52,"4",64,"5",5,3,2,2,4,3,2,3,3,2,4,1,4,4,3,2,3,3,3,3,3,2,3,2
78,1,0,72,"6",85,"7",3,4,2,4,5,3,5,5,5,4,4,3,3,4,2,2,3,4,5,5,5,3,4,2
79,1,1,55,"5",70,"6",4,5,4,5,5,4,3,5,4,4,5,5,5,5,3,3,3,3,3,4,3,4,4,3
80,1,0,64,"5",77,"6",4,3,4,3,4,3,3,3,3,3,4,-999,3,4,4,3,3,3,2,3,3,3,4,3
81,1,1,74,"6",89,"7",5,3,4,3,5,4,4,5,4,3,4,2,4,4,5,4,4,2,3,5,3,3,4,2
82,1,1,89,"6",-999,-999,-999,-999,-999,-999,4,5,3,4,3,-999,-999,3,3,4,3,3,3,3,3,3,4,3,4,3
83,1,0,72,"6",84,"7",4,3,4,4,3,3,3,4,3,4,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
84,1,0,79,"6",91,"7",5,1,5,3,5,4,5,4,5,4,5,3,4,3,5,2,5,3,4,3,5,3,5,3
85,1,1,72,"6",85,"7",4,4,3,5,4,3,3,4,5,5,2,1,4,5,2,4,4,3,5,5,5,4,5,2
86,1,1,74,"6",88,"7",4,3,2,4,3,2,3,4,4,3,-999,2,3,4,2,3,4,1,3,3,3,4,4,3
87,1,1,81,"6",93,"7",4,4,4,4,5,3,3,5,5,4,5,-999,5,3,3,2,5,4,2,5,3,4,-999,-999
88,1,0,65,"5",80,"7",5,5,3,4,2,3,4,5,4,3,4,4,4,3,3,3,4,4,5,5,5,5,4,3
89,1,1,78,"6",91,"7",3,2,5,3,5,1,3,4,5,4,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
90,1,1,58,"5",72,"6",5,-999,1,-999,2,1,3,5,3,-999,4,-999,4,4,2,3,4,2,4,4,4,4,4,4
91,1,1,43,"4",55,"5",3,2,4,3,4,3,3,4,3,3,3,2,5,3,3,3,4,3,4,4,4,3,4,3
92,1,1,57,"5",70,"6",5,4,-999,5,1,5,5,5,5,5,3,3,4,4,4,3,4,5,4,4,2,5,5,5
93,1,0,59,"5",-999,-999,5,3,4,3,4,4,4,4,4,4,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
94,1,0,80,"6",-999,-999,5,3,3,3,3,3,4,4,4,4,2,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
95,1,1,62,"5",75,"6",5,4,4,3,3,3,3,5,4,3,4,1,3,4,4,3,5,4,3,3,3,3,3,2
96,1,1,64,"5",79,"7",5,3,2,5,3,3,3,5,3,4,3,4,4,3,2,2,5,4,3,4,4,3,4,2
97,1,0,84,"6",99,"7",3,-999,3,3,5,4,4,4,5,4,2,3,3,4,5,2,5,3,4,4,5,3,4,3
98,1,0,62,"5",75,"6",4,5,4,5,4,5,4,5,5,4,4,5,4,4,3,3,4,4,4,4,4,4,5,4
99,1,1,88,"6",104,"7",5,4,5,4,5,5,4,5,4,5,5,-999,5,4,4,-999,4,4,4,5,5,4,5,-999
100,1,0,71,"6",87,"7",5,-999,4,4,5,5,2,4,3,-999,5,-999,4,2,3,1,3,3,3,3,3,3,3,2
101,1,0,55,"5",69,"6",5,3,5,5,3,4,3,5,4,3,3,-999,5,5,5,2,5,3,4,4,5,3,4,3
102,1,0,81,"6",96,"7",5,4,4,5,5,5,3,4,5,5,5,4,5,3,5,4,5,4,5,4,5,5,5,3
103,1,0,63,"5",80,"7",3,2,4,2,5,4,4,4,4,2,3,2,4,3,3,1,5,5,5,4,5,3,4,2
104,1,0,61,"5",75,"6",4,2,2,3,3,3,2,3,4,2,4,1,3,3,1,2,3,2,4,4,4,3,4,1
105,1,0,87,"6",100,"7",4,3,3,4,4,3,3,3,4,3,4,1,4,4,3,2,4,4,3,4,4,3,4,2
106,1,1,56,"5",-999,-999,5,5,3,5,5,3,5,5,5,5,5,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
107,1,0,76,"6",-999,-999,5,4,3,5,5,4,5,5,5,4,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108,1,0,73,"6",88,"7",5,3,2,3,5,3,5,4,5,3,4,-999,4,4,4,4,3,2,5,5,5,5,5,4
109,1,1,60,"5",74,"6",5,5,3,5,5,3,5,5,5,5,5,5,5,3,4,4,3,4,4,5,4,5,3,3
110,1,1,55,"5",69,"6",3,-999,-999,4,3,3,1,2,2,-999,-999,-999,3,3,3,3,4,3,1,-999,2,4,3,3
111,1,1,61,"5",75,"6",5,5,4,5,5,4,2,5,5,5,5,5,3,3,5,4,5,3,4,5,5,5,5,4
112,1,0,47,"4",61,"5",3,2,3,3,3,2,1,2,3,2,4,3,3,2,3,1,3,4,3,2,4,2,2,2
113,1,0,81,"6",95,"7",5,5,4,4,1,3,2,5,4,4,3,3,5,4,4,4,4,5,5,5,5,4,4,4
114,1,0,68,"6",82,"7",4,3,3,4,5,2,4,5,5,3,4,2,2,2,4,2,4,3,3,3,5,2,5,3
115,1,0,49,"4",61,"5",5,-999,3,3,5,5,3,5,3,3,3,3,4,-999,1,3,5,3,3,-999,3,4,5,4
116,1,1,72,"6",84,"7",5,2,3,3,4,3,3,4,4,3,4,2,4,3,3,2,3,3,4,5,5,3,4,2
117,1,0,60,"5",74,"6",5,4,4,4,4,3,3,4,4,3,4,2,5,4,4,3,4,5,5,5,5,4,4,3
118,1,0,60,"5",74,"6",4,3,1,3,4,2,2,3,4,3,4,3,3,4,2,3,3,3,4,4,4,4,3,3
119,1,1,44,"4",56,"5",5,5,3,5,3,4,3,5,3,3,4,4,4,5,3,4,3,3,3,4,3,3,4,4
120,1,1,71,"6",85,"7",5,5,3,5,4,4,4,5,5,4,3,4,3,3,5,3,4,2,4,3,4,3,4,4
121,1,0,87,"6",99,"7",5,5,3,5,5,3,4,5,4,4,5,-999,4,4,4,3,3,3,3,4,5,3,5,2
122,1,0,54,"5",66,"6",4,3,4,4,4,4,3,2,4,3,3,2,4,3,4,2,3,4,2,4,5,2,2,2
123,1,1,64,"5",-999,-999,3,2,4,5,-999,4,3,4,3,5,1,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124,1,0,74,"6",87,"7",5,4,4,4,4,5,3,5,4,4,4,4,5,4,3,2,3,3,2,5,5,3,2,4
125,1,0,47,"4",60,"5",4,4,4,4,5,5,3,5,5,4,4,3,5,3,4,2,4,5,4,4,4,3,4,2
126,1,1,54,"5",69,"6",5,5,3,5,5,4,4,5,4,3,4,4,3,4,3,4,3,3,4,4,4,4,4,4
127,1,1,51,"4",63,"5",4,-999,4,3,2,4,1,2,3,3,2,2,3,-999,3,-999,4,5,4,2,4,2,3,1
128,1,1,88,"6",100,"7",5,3,4,3,3,3,1,2,3,4,4,2,3,4,4,3,3,4,2,4,3,5,4,4
129,1,0,84,"6",97,"7",5,5,4,5,3,4,2,5,4,4,5,4,3,4,4,3,5,3,3,5,4,5,5,5
130,1,1,67,"6",80,"7",5,5,5,5,5,4,4,4,4,5,5,5,3,3,5,2,3,3,3,5,4,3,3,3
131,1,1,80,"6",-999,-999,5,3,4,4,3,3,3,4,3,4,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132,1,1,76,"6",88,"7",5,3,3,5,5,2,5,4,5,3,5,3,5,5,-999,4,5,3,5,5,5,5,5,-999
133,1,1,47,"4",60,"5",5,4,4,5,5,3,4,5,5,4,2,5,5,5,1,3,5,4,5,5,4,4,4,4
134,1,0,42,"4",-999,-999,5,3,3,-999,5,3,1,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135,1,1,81,"6",93,"7",5,4,4,4,4,4,2,5,-999,-999,5,4,5,5,3,4,3,3,2,4,3,4,4,2
136,1,1,51,"4",65,"5",3,4,4,4,4,3,4,4,4,3,2,3,3,3,4,3,3,3,3,4,4,3,4,2
137,1,0,51,"4",64,"5",5,-999,3,4,4,3,-999,-999,-999,-999,1,-999,4,-999,3,2,2,3,-999,4,3,3,3,-999
138,1,0,52,"4",64,"5",4,4,5,3,3,5,3,5,4,2,3,-999,4,4,3,3,3,3,3,4,4,4,3,4
139,1,0,52,"4",64,"5",3,5,-999,4,4,3,1,5,3,-999,3,3,3,3,3,3,3,2,1,5,3,2,4,2
140,1,0,73,"6",86,"7",5,3,5,3,3,3,4,5,4,2,4,3,3,3,4,2,3,2,3,3,3,3,3,-999
141,1,1,48,"4",59,"5",4,3,4,4,3,5,3,5,3,4,-999,4,4,3,3,-999,4,3,3,5,3,-999,4,-999
142,1,0,77,"6",89,"7",4,3,3,3,4,2,3,4,4,3,4,2,3,4,2,3,3,3,4,3,4,3,4,-999
143,1,0,82,"6",94,"7",2,-999,4,3,4,4,4,5,5,2,4,3,5,2,4,3,4,3,4,3,5,3,3,2
144,1,0,73,"6",85,"7",4,3,3,3,5,3,5,4,5,4,5,3,3,5,3,4,5,3,5,3,4,4,5,5
145,1,1,54,"5",66,"6",4,3,3,3,2,2,3,4,3,2,4,3,3,2,4,2,4,3,2,3,3,3,4,2
146,1,1,68,"6",80,"7",5,3,3,4,4,3,4,4,5,4,3,3,5,4,3,4,4,4,5,5,5,5,4,4
147,1,1,69,"6",83,"7",4,3,4,4,3,3,2,3,3,3,4,3,2,3,3,2,4,4,2,3,4,-999,5,-999
148,1,0,69,"6",80,"7",5,4,4,4,4,3,4,4,5,4,4,2,4,3,4,2,4,3,3,4,4,3,4,2
149,1,0,66,"6",78,"7",4,4,3,5,5,3,4,4,4,4,4,4,4,5,3,3,3,3,4,5,5,3,4,4
150,1,1,53,"4",68,"6",4,3,2,4,3,5,4,4,4,3,4,2,3,3,4,3,4,4,4,5,4,3,3,2
151,1,1,43,"4",56,"5",5,3,3,4,3,3,5,4,5,3,4,4,4,4,3,3,3,2,4,4,4,3,3,3
152,1,1,65,"5",77,"6",3,5,4,5,3,3,3,5,3,3,4,3,5,5,3,4,3,3,4,5,4,5,4,3
153,1,0,65,"5",-999,-999,5,4,4,4,5,3,4,4,5,4,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
154,1,0,79,"6",91,"7",4,3,3,3,5,3,4,4,5,-999,-999,-999,-999,2,4,2,4,3,3,5,4,4,4,-999
155,1,1,60,"5",73,"6",4,3,3,3,4,4,3,4,4,-999,4,-999,1,4,3,3,2,2,4,4,4,4,3,3
156,1,1,44,"4",58,"5",3,3,4,4,4,4,3,3,4,3,4,3,4,4,3,2,3,4,3,4,4,3,4,3
157,1,0,48,"4",60,"5",3,3,3,2,5,5,5,5,5,2,3,2,5,3,4,2,3,5,5,5,5,3,4,2
158,1,0,64,"5",76,"6",3,3,4,4,4,4,4,4,4,4,3,3,4,3,3,2,4,3,1,3,4,4,4,2
159,1,0,79,"6",93,"7",5,-999,3,-999,1,5,5,4,5,4,5,3,5,3,1,2,5,5,5,4,5,5,5,3
160,1,1,68,"6",79,"7",4,-999,5,2,5,4,3,2,2,4,-999,1,3,1,5,-999,4,3,5,2,5,-999,5,-999
161,1,1,65,"5",78,"7",5,5,4,5,5,4,4,5,5,4,3,4,4,4,4,3,4,4,5,5,5,4,4,4
162,1,1,43,"4",56,"5",5,5,3,4,4,5,4,5,5,4,3,3,5,4,3,3,4,4,5,5,4,4,4,4
163,1,1,67,"6",80,"7",5,5,4,4,4,3,3,4,4,3,5,4,4,5,4,4,5,3,4,4,5,4,5,3
164,1,0,45,"4",57,"5",3,4,-999,-999,3,3,-999,4,3,-999,3,-999,3,3,3,2,2,3,2,4,3,2,3,3
165,1,0,42,"4",54,"5",5,3,3,3,5,3,4,-999,5,-999,-999,-999,3,2,3,2,5,4,5,5,5,4,3,3
